id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
144355,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1
77097,2.878913,tcp,-,FIN,10,8,922,354,5.905007,254,252,2306.426025,861.436279,2,1,319.768111,391.632156,19009.8753,678.211875,255,3596412396,1897274949,255,0.270097,0.137487,0.13261,92,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
112962,59.865528,tcp,-,CON,594,334,287496,14362,15.484704,254,252,38354.22656,1913.488525,296,0,100.923757,180.115688,4949.007874,193.799281,255,3414161306,3330702795,255,0.20193,0.147412,0.054518,484,43,0,0,2,0,1,1,1,1,0,0,0,2,1,0,DoS,1
34288,1.106818,tcp,http,FIN,12,18,1580,10168,26.201237,31,29,10473.2666,69417.01563,3,5,100.511003,65.075178,9583.743088,7717.284602,255,606750817,607804764,255,0.000662,0.000536,0.000126,132,565,1,3924,3,0,4,1,1,2,0,0,1,3,1,0,Normal,0
30676,1.134957,tcp,http,FIN,14,18,1684,10168,27.313811,31,29,11024.20703,67695.96094,3,5,87.278772,66.733412,8835.020576,7736.493842,255,1050998233,3197468365,255,0.000617,0.000484,0.000133,120,565,1,3924,2,0,3,1,1,1,0,0,1,2,2,0,Normal,0
144237,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,12,12,12,41,0,0,0,13,41,0,Generic,1
80445,0.94927,tcp,http,FIN,14,10,9056,1122,24.229144,62,252,70875.51563,8511.803711,4,2,73.020772,90.764219,4611.658042,177.898609,255,1403820486,2708942903,255,0.181334,0.10071,0.080624,647,112,1,109,2,1,1,1,1,1,0,0,1,2,1,0,DoS,1
38245,0.001016,udp,dns,CON,2,2,130,162,2952.755752,31,29,511811.0,637795.25,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,3,3,1,2,0,0,0,8,2,0,Normal,0
89607,0.534907,tcp,http,FIN,10,8,872,354,31.781227,254,252,11740.35938,4636.320312,2,1,59.321222,68.395141,3784.231565,114.488672,255,2741331616,1456694428,255,0.113647,0.056138,0.057509,87,44,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Exploits,1
32069,0.001012,udp,dns,CON,2,2,146,178,2964.426812,31,29,577075.0625,703557.3125,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,1,0,0,0,1,4,0,Normal,0
166480,1.1e-05,sctp,-,INT,2,0,1256,0,90909.0902,254,0,456727264.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,628,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
138523,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,17,17,31,0,0,0,18,31,0,Generic,1
27119,0.12702,tcp,-,FIN,22,24,2054,2478,354.274913,31,29,123508.1094,149582.7344,6,6,6.032571,5.499696,436.623071,416.328558,255,637561628,2787423281,255,0.000642,0.000517,0.000125,93,103,0,0,1,0,3,1,1,1,0,0,0,1,9,0,Normal,0
38441,0.070287,udp,-,CON,4,4,544,304,99.591679,31,29,46438.17578,25950.74609,0,0,6.672667,19.051666,9.425262,26.934641,0,0,0,0,0.0,0.0,0.0,136,76,0,0,2,0,2,1,1,1,0,0,0,1,3,0,Normal,0
146871,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,18,18,18,28,0,0,0,19,28,0,Generic,1
60136,1.120877,tcp,ftp,FIN,14,12,810,682,22.303963,254,252,5374.362793,4467.929688,4,4,86.211772,96.30882,4829.809768,137.323266,255,1862004569,3533943510,255,0.119256,0.061474,0.057782,58,57,0,0,2,1,1,1,1,2,1,1,0,1,2,0,Fuzzers,1
94737,0.283165,tcp,http,FIN,10,8,834,1488,60.035667,62,252,21217.31055,36784.20703,2,2,31.462778,39.272,1539.767576,55.052527,255,3235396620,3969875036,255,0.05093,0.006197,0.044733,83,186,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
51233,1.152135,tcp,-,FIN,16,12,922,642,23.434753,254,252,6006.240723,4089.79834,5,3,79.666787,98.44918,3827.021978,143.126187,255,2112610164,2454394345,255,0.131634,0.069194,0.06244,58,54,0,0,3,1,1,1,1,2,0,0,0,1,1,0,Fuzzers,1
94796,1.332142,tcp,-,FIN,10,10,608,646,14.262744,254,252,3290.94043,3495.122803,2,3,148.005778,137.289562,10099.96136,285.706563,255,1268920031,2942091821,255,0.208521,0.096531,0.11199,61,65,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Exploits,1
19497,0.066052,tcp,-,FIN,48,50,2958,33044,1468.539999,31,29,350875.0938,3922243.25,7,18,1.398702,1.337776,0.0,82.717524,255,4023700950,2007463585,255,0.000626,0.000498,0.000128,62,661,0,0,6,0,3,1,1,4,0,0,0,4,12,0,Normal,0
12316,0.95572,tcp,ftp,FIN,52,54,2934,3742,109.864813,31,29,24090.73828,30745.40625,11,15,18.733295,18.022207,1451.911009,53.043254,255,3789156015,3802113773,255,0.00068,0.000539,0.000141,56,69,0,0,2,0,4,1,1,4,1,1,0,7,1,0,Normal,0
114100,0.395159,tcp,-,FIN,10,6,588,268,37.959403,254,252,10729.8584,4534.883301,2,1,43.796667,61.825801,2176.882995,80.829031,255,3531967396,264362599,255,0.125649,0.086024,0.039625,59,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
154320,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,16,34,0,0,0,34,34,0,Generic,1
70668,4e-06,pvp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,14,7,0,Reconnaissance,1
119247,1.2e-05,udp,-,INT,2,0,2896,0,83333.33039,254,0,965333312.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1448,0,0,0,1,2,2,1,1,1,0,0,0,1,3,0,Fuzzers,1
105518,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Normal,0
158894,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,Generic,1
87444,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0,DoS,1
101926,0.141734,tcp,-,CON,6,2,986,86,49.388289,62,252,46396.76953,2427.081543,2,1,28.3468,0.007,1776.623114,0.0,255,2284711287,1068340456,255,0.124445,0.082546,0.041899,164,43,0,0,11,3,5,5,1,11,0,0,0,5,11,0,Normal,0
135857,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
67785,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
160009,2.770349,tcp,http,FIN,38,202,2032,257726,86.270718,62,252,5714.803223,740559.375,2,98,74.874295,13.359447,3859.657732,1633.122006,255,3451780079,1509951288,255,0.096927,0.043176,0.053751,53,1276,1,124558,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
79031,0.354022,tcp,http,FIN,10,6,856,268,42.370249,254,252,17422.64648,5061.83252,2,1,32.027889,59.130801,1692.870185,76.078359,255,3216158689,3098428925,255,0.118261,0.058355,0.059906,86,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
83539,59.738388,tcp,-,FIN,16,8,1056,364,0.385012,254,252,132.578064,42.719601,6,1,3982.5594,8506.515,473953.9917,20234.592,255,3322216216,769797405,255,0.148295,0.071834,0.076461,66,46,0,0,8,1,3,2,2,10,0,0,0,3,8,0,Fuzzers,1
48714,32.022385,tcp,-,FIN,20,12,1176,536,0.968073,254,252,279.304626,122.914017,4,1,1684.540842,2905.7235,223539.4413,8850.564,255,156921633,3408686011,255,0.142512,0.05942,0.083092,59,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
59354,9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
26606,0.000968,udp,dns,CON,2,2,146,178,3099.173623,31,29,603305.8125,735537.1875,0,0,0.001,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,1,3,0,Normal,0
84334,0.226235,tcp,http,FIN,10,12,794,9268,92.823833,62,252,25283.44336,300430.9688,2,4,25.137222,19.626728,1280.497962,1444.919604,255,3475899993,4025974342,255,0.026206,0.009585,0.016621,79,772,1,4153,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
94733,0.530072,tcp,http,FIN,12,12,1252,5192,43.390334,62,252,17325.94922,71839.30469,3,4,48.188364,44.627453,2492.420508,2597.353537,255,2276299463,1195729053,255,0.110466,0.038431,0.072035,104,433,1,36,1,1,1,1,1,1,0,0,1,18,1,0,Exploits,1
128850,0.717086,tcp,-,FIN,10,8,564,354,23.707058,254,252,5667.381348,3458.441406,2,1,76.997222,93.433289,5308.949729,142.34925,255,552863430,3341283894,255,0.151253,0.063014,0.088239,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
61736,30.358606,sctp,-,CON,250,24,248562,1652,8.992508,254,60,65238.30469,417.410461,0,0,121.922172,439.407875,539.161375,571.17,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
14237,0.019379,tcp,-,FIN,16,18,1540,1644,1702.874311,31,29,596109.1875,641106.375,4,4,1.271933,1.113529,78.362377,2.192951,255,3452397243,1312507607,255,0.000605,0.000446,0.000159,96,91,0,0,8,0,6,4,1,5,0,0,0,8,7,0,Normal,0
28773,0.001054,udp,dns,CON,2,2,146,178,2846.299829,31,29,554079.6875,675521.8125,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,6,2,0,Normal,0
139004,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,9,9,9,26,0,0,0,9,26,0,Generic,1
62366,0.327215,tcp,http,FIN,10,6,1036,268,45.841421,254,252,22810.69141,5476.521973,2,1,35.646222,63.840398,2616.516587,120.466055,255,847318103,3136697650,255,0.041258,0.008007,0.033251,104,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
98726,1e-05,udp,-,INT,2,0,1720,0,100000.0025,254,0,688000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,860,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
129950,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,15,15,15,25,0,0,0,15,25,0,Generic,1
72596,1.817266,tcp,pop3,FIN,20,22,964,4056,22.561364,62,252,4032.431152,17045.38672,7,9,95.645582,81.905619,5464.439544,4899.509112,255,1326475982,3491846034,255,0.130468,0.081919,0.048549,48,184,0,0,1,1,3,1,1,1,0,0,0,2,1,0,Exploits,1
127451,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,50,2,50,50,28,50,0,0,0,50,50,0,Generic,1
163942,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,16,16,16,31,0,0,0,17,31,0,Generic,1
161624,1.034169,tcp,http,FIN,12,12,934,5054,22.24008,62,252,6629.477539,35839.40625,2,3,94.015361,89.813179,6868.811681,5930.250989,255,3904774217,1951859135,255,0.116018,0.045484,0.070534,78,421,1,2017,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
84206,0.942937,tcp,-,FIN,24,66,1262,68336,94.385944,62,252,10265.79688,570990.4375,6,31,40.997261,14.302923,2071.186196,1261.357711,255,485148731,879655221,255,0.054465,0.007201,0.047264,53,1035,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
157076,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,24,22,13,23,0,0,0,22,23,0,Generic,1
60767,4.535648,tcp,ftp,FIN,22,22,1194,1650,9.480454,62,252,2010.738159,2777.993408,7,9,215.982095,212.869667,15239.20707,17396.50712,255,849247277,2042147973,255,0.096662,0.065381,0.031281,54,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits,1
122737,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,14,14,14,27,0,0,0,14,27,0,Generic,1
117898,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,16,16,16,23,0,0,0,16,23,0,Generic,1
45055,1e-05,udp,-,INT,2,0,1350,0,100000.0025,254,0,540000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,675,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Normal,0
48248,0.64789,tcp,-,FIN,10,6,2550,268,23.152079,254,252,28338.14453,2765.901855,2,1,71.987778,108.511203,3762.225429,188.919437,255,46349090,4173631208,255,0.197121,0.104601,0.09252,255,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
62447,2.078132,tcp,smtp,FIN,52,24,41537,2060,36.090105,62,252,156829.3125,7602.982422,22,8,40.747685,84.982867,2998.947598,115.895289,255,1140324066,113480413,255,0.136113,0.063282,0.072831,799,86,0,0,1,1,1,1,1,2,0,0,0,3,1,0,Exploits,1
30683,0.024378,tcp,ftp,FIN,52,54,2934,3740,4307.162226,31,29,944458.125,1204692.75,11,15,0.491,0.459308,34.956305,0.854994,255,223513561,2369885362,255,0.00061,0.000489,0.000121,56,69,0,0,1,0,4,1,1,6,1,1,0,5,1,0,Normal,0
78643,0.544648,tcp,-,FIN,12,8,2018,738,34.884917,254,252,27173.51367,9488.697266,3,2,45.854271,65.25657,2351.017487,89.001273,255,1524829609,2422516329,255,0.149256,0.087849,0.061407,168,92,0,0,4,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
26919,0.00565,tcp,-,FIN,22,24,2054,2478,7964.601515,31,29,2776637.0,3362831.75,6,6,0.252524,0.216304,15.462269,12.832884,255,552530425,2698258369,255,0.000752,0.000666,8.6e-05,93,103,0,0,7,0,2,1,1,1,0,0,0,1,7,0,Normal,0
678,26.555096,tcp,-,FIN,26,28,4552,2976,1.99585,31,29,1318.616943,864.617493,7,7,1062.19132,983.50225,96218.25576,2763.53025,255,3136552202,990276679,255,0.000662,0.000533,0.000129,175,106,0,0,17,0,14,1,1,7,0,0,0,19,13,0,Normal,0
10877,2.706556,tcp,ftp,FIN,52,54,2934,3740,38.794688,31,29,8506.751953,10850.68945,11,15,53.063627,51.056547,3747.356779,95.753313,255,2268708104,2418584364,255,0.000683,0.000556,0.000127,56,69,0,0,1,0,2,1,1,4,1,1,0,2,1,0,Normal,0
26528,0.001051,udp,dns,CON,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,2,1,1,0,0,0,2,6,0,Normal,0
166343,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,6,13,0,0,0,22,13,0,Generic,1
128619,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,20,18,18,21,0,0,0,18,21,0,Generic,1
95156,1.108256,tcp,ftp-data,FIN,10,10,450,3754,17.144054,62,252,2923.512207,24391.47656,1,3,123.048222,116.806444,9590.158215,7583.072089,255,3095657405,3751157582,255,0.094033,0.056989,0.037044,45,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
122087,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,19,34,0,Generic,1
25442,0.004872,tcp,-,FIN,18,18,4096,2456,7183.908275,31,29,6353038.0,3809524.0,7,7,0.268235,0.256647,13.281302,0.362523,255,926848227,929964652,255,0.000781,0.000505,0.000276,228,136,0,0,10,0,3,1,1,3,0,0,0,5,5,0,Normal,0
34611,0.001,udp,dns,CON,2,2,146,178,2999.999858,31,29,584000.0,711999.9375,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,1,0,0,0,2,4,0,Normal,0
104510,0.618565,tcp,-,FIN,10,6,534,268,24.249674,254,252,6220.849609,2897.027588,2,1,68.628556,103.572203,3471.236084,160.413422,255,863298990,3966440775,255,0.170033,0.100695,0.069338,53,45,0,0,7,1,1,1,1,3,0,0,0,2,3,0,Normal,0
27037,0.021784,tcp,smtp,FIN,52,42,37210,3380,4269.188376,31,29,13402497.0,1211898.625,18,8,0.420078,0.518341,22.661948,0.881402,255,805049053,2955647183,255,0.000667,0.000528,0.000139,716,80,0,0,1,0,1,1,1,1,0,0,0,1,2,0,Normal,0
109990,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
161733,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0,Generic,1
32326,0.046002,tcp,-,FIN,72,74,4238,63516,3152.036829,31,29,726924.9375,10896570.0,7,30,0.643394,0.622945,0.0,35.574039,255,3220052390,3220306768,255,0.00065,0.000523,0.000127,59,858,0,0,4,0,6,1,1,1,0,0,0,2,7,0,Normal,0
127199,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
70059,1e-06,sep,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,4,5,0,Exploits,1
99546,0.375499,tcp,ftp-data,FIN,10,18,450,17578,71.904317,62,252,8628.518555,353705.3125,1,7,41.722111,19.754471,2970.846624,2112.827424,255,1773353357,2429972158,255,0.074827,0.038956,0.035871,45,977,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
54654,8e-06,eigrp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,27,3,0,Exploits,1
5942,0.046445,tcp,ftp-data,FIN,6,8,320,1826,279.900953,31,29,45989.87891,275250.2813,1,2,9.2272,6.564714,643.601417,15.750866,255,1195764153,1205939948,255,0.000612,0.000488,0.000124,53,228,0,0,3,0,6,1,1,5,0,0,0,5,3,0,Normal,0
131225,2.424846,tcp,http,FIN,10,8,884,354,7.010755,254,252,2626.14624,1022.745361,2,1,269.427333,329.968156,16105.8516,534.203375,255,453700870,2499679590,255,0.176383,0.074751,0.101632,88,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
46683,8e-06,udp,-,INT,2,0,364,0,125000.0003,254,0,182000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,182,0,0,0,8,2,5,5,1,5,0,0,0,7,5,0,Normal,0
38131,0.001026,udp,dns,CON,2,2,146,178,2923.976572,31,29,569200.75,693957.125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,2,1,3,0,0,0,2,2,0,Normal,0
97137,0.685665,tcp,-,FIN,10,8,756,354,24.793448,254,252,7945.570801,3616.926514,2,1,74.354222,84.89057,4179.290925,159.358313,255,2392363901,60911287,255,0.134812,0.091427,0.043385,76,44,0,0,6,1,1,1,1,1,0,0,0,4,1,0,Fuzzers,1
133866,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,32,32,22,35,0,0,0,32,35,0,Generic,1
4947,0.018518,tcp,-,FIN,16,18,1540,1644,1782.049816,31,29,623825.4375,670914.75,4,4,1.2122,1.128062,73.263237,2.109375,255,949818825,955322143,255,0.00059,0.000465,0.000125,96,91,0,0,15,0,8,6,1,7,0,0,0,10,8,0,Normal,0
14073,0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,2,4,0,Normal,0
131067,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
170283,47.485291,ospf,-,REQ,70,0,19040,0,1.453082,254,0,3161.905518,0.0,0,0,693.785,0.0,827.209375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,2,2,2,0,0,0,6,2,0,DoS,1
124168,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,30,30,15,42,0,0,0,30,42,0,Generic,1
146474,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,16,16,17,0,0,0,16,17,0,Generic,1
120633,1.768109,tcp,-,FIN,12,10,1106,792,11.877096,254,252,4587.952637,3226.04541,3,2,160.646361,184.787219,10382.24136,263.576375,255,3997448653,1896012174,255,0.201135,0.105022,0.096113,92,79,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
13051,1.004631,tcp,http,FIN,12,18,1580,10168,28.866319,31,29,11538.56445,76477.82813,3,5,91.298909,59.064704,9528.489906,7674.47465,255,909454529,910497348,255,0.000659,0.000528,0.000131,132,565,2,0,2,0,3,1,1,2,0,0,1,2,1,0,Normal,0
90500,0.631699,tcp,http,FIN,22,88,1362,108938,172.550527,62,252,16476.20117,1363953.375,2,42,30.080904,6.493023,1507.805585,822.568334,255,229357828,1028716809,255,0.049598,0.026062,0.023536,62,1238,1,52434,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
24455,0.147391,tcp,-,FIN,22,24,2054,2478,305.310352,31,29,106437.9766,128908.8125,6,6,7.000952,6.382,464.970452,437.144285,255,3469778045,1324682746,255,0.000729,0.000599,0.00013,93,103,0,0,12,0,3,1,1,2,0,0,0,4,6,0,Normal,0
110983,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,15.49202,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
75299,1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,2,2,1,7,0,0,0,2,7,0,Normal,0
38296,4.083907,tcp,-,FIN,438,858,24640,1094788,317.098298,31,29,48157.80469,2142091.75,38,390,9.365966,4.764818,4098.478667,2922.708505,255,2956203945,810652508,255,0.000569,0.000454,0.000115,56,1276,0,0,6,0,2,2,1,5,0,0,0,2,6,0,Normal,0
67445,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,21,2,0,Exploits,1
150666,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0,Generic,1
54123,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,2,0,0,0,8,2,0,Fuzzers,1
114546,9e-06,sep,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Exploits,1
